Domain Code,Domain,Area Code (FAO),Country,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,1979,1979,tonnes,176000,F,FAO estimate
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,1980,1980,tonnes,169000,F,FAO estimate
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,1981,1981,tonnes,169000,F,FAO estimate
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,1982,1982,tonnes,161000,F,FAO estimate
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,1983,1983,tonnes,147000,F,FAO estimate
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,1984,1984,tonnes,161200,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,1985,1985,tonnes,164200,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,1986,1986,tonnes,159600,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,1987,1987,tonnes,149000,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,1988,1988,tonnes,158715,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,1989,1989,tonnes,158040,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,1990,1990,tonnes,155120,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,1991,1991,tonnes,157280,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,1992,1992,tonnes,152820,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,1993,1993,tonnes,163425,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,1994,1994,tonnes,168000,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,1995,1995,tonnes,167945,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,1996,1996,tonnes,169945,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,1997,1997,tonnes,170505,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,1998,1998,tonnes,162700,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,1999,1999,tonnes,165315,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,2000,2000,tonnes,128000,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,2001,2001,tonnes,126000,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,2002,2002,tonnes,115000,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,2003,2003,tonnes,116000,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,2004,2004,tonnes,122200,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,2005,2005,tonnes,121065,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,2006,2006,tonnes,115370,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,2007,2007,tonnes,116810,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,2008,2008,tonnes,71535,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,2009,2009,tonnes,60537,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,2010,2010,tonnes,71100,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,2011,2011,tonnes,80442,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,2012,2012,tonnes,80125,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,2013,2013,tonnes,93000,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,2014,2014,tonnes,157000,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,2015,2015,tonnes,167261,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,2016,2016,tonnes,158228,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,2017,2017,tonnes,168837,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,2018,2018,tonnes,176633,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,2019,2019,tonnes,175384,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,201,Lentils,2020,2020,tonnes,177354,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1961,1961,tonnes,358666,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1962,1962,tonnes,340377,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1963,1963,tonnes,349521,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1964,1964,tonnes,289000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1965,1965,tonnes,400000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1966,1966,tonnes,368900,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1967,1967,tonnes,287900,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1968,1968,tonnes,383600,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1969,1969,tonnes,400000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1970,1970,tonnes,382900,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1971,1971,tonnes,371000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1972,1972,tonnes,415700,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1973,1973,tonnes,372500,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1974,1974,tonnes,406600,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1975,1975,tonnes,457100,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1976,1976,tonnes,460700,,Official data
QCL,Crops and livestock products,100,India,5510,Production,201,Lentils,1977,1977,tonnes,393500,,Official data
