Domain Code,Domain,Area Code (FAO),Country,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,16,Bangladesh,5510,Production,116,Potatoes,1997,1997,tonnes,1507860,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,116,Potatoes,1998,1998,tonnes,1553180,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,116,Potatoes,1999,1999,tonnes,2762000,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,116,Potatoes,2000,2000,tonnes,2933000,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,116,Potatoes,2001,2001,tonnes,3216000,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,116,Potatoes,2002,2002,tonnes,2994000,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,116,Potatoes,2003,2003,tonnes,3385910,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,116,Potatoes,2004,2004,tonnes,3907120,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,116,Potatoes,2005,2005,tonnes,4855377,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,116,Potatoes,2006,2006,tonnes,5368400,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,116,Potatoes,2007,2007,tonnes,5167000,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,116,Potatoes,2008,2008,tonnes,6648000,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,116,Potatoes,2009,2009,tonnes,5268000,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,116,Potatoes,2010,2010,tonnes,7930000,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,116,Potatoes,2011,2011,tonnes,8326389,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,116,Potatoes,2012,2012,tonnes,8205470,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,116,Potatoes,2013,2013,tonnes,8603000,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,116,Potatoes,2014,2014,tonnes,8950000,,Official data
QCL,Crops and livestock products,16,Bangladesh,5510,Production,116,Potatoes,2015,2015,tonnes,9254285,,Official data
