Domain Code,Domain,Area Code (FAO),Country,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,100,India,5312,Area harvested,211,Pulses nes,2004,2004,ha,1513900,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,211,Pulses nes,2005,2005,ha,1482400,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,211,Pulses nes,2006,2006,ha,1548300,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,211,Pulses nes,2007,2007,ha,1500000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,211,Pulses nes,2008,2008,ha,1600000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,211,Pulses nes,2009,2009,ha,1620000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,211,Pulses nes,2010,2010,ha,1650000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,211,Pulses nes,2011,2011,ha,1700000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,211,Pulses nes,2012,2012,ha,2200000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,211,Pulses nes,2013,2013,ha,2200000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,211,Pulses nes,2014,2014,ha,2250000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,211,Pulses nes,2015,2015,ha,2150527,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5312,Area harvested,211,Pulses nes,2016,2016,ha,2102105,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5312,Area harvested,211,Pulses nes,2017,2017,ha,2098126,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5312,Area harvested,211,Pulses nes,2018,2018,ha,2268357,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5312,Area harvested,211,Pulses nes,2019,2019,ha,2161766,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5312,Area harvested,211,Pulses nes,2020,2020,ha,2245667,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1961,1961,ha,125000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1962,1962,ha,133000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1963,1963,ha,140000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1964,1964,ha,147000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1965,1965,ha,150000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1966,1966,ha,160000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1967,1967,ha,170000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1968,1968,ha,175000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1969,1969,ha,180000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1970,1970,ha,183000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1971,1971,ha,190000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1972,1972,ha,200000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1973,1973,ha,205000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1974,1974,ha,210000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1975,1975,ha,215000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1976,1976,ha,220000,F,FAO estimate
QCL,Crops and livestock products,100,India,5312,Area harvested,394,"Pumpkins, squash and gourds",1977,1977,ha,225000,F,FAO estimate
